player_id,team_id,league_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
2559,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,109
2560,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,9
2561,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,167
2562,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,44
2563,0,0,15,1,75,10,15,30,15,1,75,10,15,30,15,1,74,10,15,30,35,189,164,0,3,0,30,16,0,0,0,1,0,0,0,0,0,0,45,44,0,0,0,46,0,0,0,0,0,0,5,220,45,9
2564,0,0,41,25,75,0,0,0,43,26,76,0,0,0,40,24,74,0,0,0,49,26,75,0,7,0,60,0,21,0,55,0,0,0,0,0,0,0,67,0,32,0,60,0,0,0,0,0,0,0,10,1,33,37
2565,0,0,39,25,75,0,0,0,39,25,75,0,0,0,41,26,75,0,0,0,55,26,95,0,0,0,54,0,19,0,0,0,0,0,0,51,0,0,68,0,41,0,0,0,0,0,0,64,0,0,9,1,53,177
2566,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,74,0,0,0,55,88,148,0,2,0,60,31,0,0,0,1,0,0,0,0,0,0,80,60,0,0,0,33,0,0,0,0,0,0,10,175,50,41
2567,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,22,75,0,0,0,97,104,138,0,5,0,63,0,0,0,57,4,0,0,0,0,0,0,118,0,0,0,116,94,0,0,0,0,0,0,10,174,46,102
2568,0,0,6,7,69,10,15,30,6,7,69,10,15,30,6,7,69,10,15,30,6,7,69,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,50,0
2569,0,0,41,25,83,0,0,0,43,25,83,0,0,0,40,25,82,0,0,0,41,91,166,0,12,0,56,0,21,0,0,4,61,0,0,0,0,0,56,0,21,0,0,4,94,0,0,0,0,0,9,24,46,188
2570,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,40
2571,0,0,42,25,75,0,0,0,41,25,75,0,0,0,44,25,75,0,0,0,73,88,148,0,2,0,54,28,0,0,0,1,0,51,0,0,0,0,72,76,0,0,0,45,0,89,0,0,0,0,9,3,47,151
2572,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,75
2573,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,200
2574,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,35
2575,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,41
2576,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,174
2577,0,0,33,25,75,0,0,0,34,26,75,0,0,0,32,24,75,0,0,0,85,73,130,0,3,0,59,0,32,0,57,12,0,0,0,0,0,0,78,0,93,0,94,61,0,0,0,0,0,0,9,1,44,44
2578,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,129
2579,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,61
2580,0,0,42,25,75,0,0,0,42,25,75,0,0,0,42,25,75,0,0,0,42,95,158,0,7,0,54,28,0,0,0,1,0,51,0,0,0,0,58,38,0,0,0,10,0,73,0,0,0,0,9,24,41,25
2581,0,0,41,25,83,0,0,0,43,26,83,0,0,0,40,24,82,0,0,0,41,132,141,0,3,0,36,0,58,0,0,44,59,0,0,0,0,0,36,0,58,0,0,44,77,0,0,0,0,0,3,16,51,61
2582,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,136
2583,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,100
2584,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,111
2585,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,152
2586,0,0,32,1,75,10,15,30,32,1,75,10,15,30,31,1,75,10,15,30,108,43,75,0,3,0,0,25,0,0,0,0,0,0,0,47,0,0,0,132,0,0,0,0,0,0,0,101,0,0,8,1,53,130
2587,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,103
2588,0,0,46,25,75,0,0,0,45,25,75,0,0,0,48,25,75,0,0,0,57,86,133,0,2,0,66,0,34,0,0,0,0,0,0,0,0,0,73,0,51,0,0,0,0,0,0,0,0,0,10,10,48,113
2589,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,46
2590,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,45
2591,0,0,41,25,75,0,0,0,40,25,75,0,0,0,43,25,75,0,0,0,41,104,161,0,14,0,60,0,21,0,55,0,0,0,0,0,0,0,60,0,21,0,73,0,0,0,0,0,0,0,10,24,43,190
2592,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,114
2593,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,54
2594,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,125
2595,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,148
2596,0,0,6,7,75,10,15,30,6,7,75,10,15,30,6,7,75,10,15,30,6,10,75,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,52,0
2597,0,0,13,1,75,10,15,30,13,1,75,10,15,30,13,1,75,10,15,30,26,1,75,0,7,0,18,10,0,0,0,0,0,0,0,0,0,0,27,37,0,0,0,0,0,0,0,0,0,0,3,11,50,18
2598,0,0,43,25,83,0,0,0,43,25,83,0,0,0,43,25,83,0,0,0,86,76,123,0,3,0,60,0,21,0,0,1,64,0,0,0,0,0,82,0,88,0,0,56,101,0,0,0,0,0,10,1,51,47
2599,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,130
2600,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,75,0,0,0,43,113,143,0,4,0,60,0,21,21,0,0,0,0,0,0,0,0,69,0,48,44,0,0,0,0,0,0,0,0,10,80,49,70
2601,0,0,33,22,83,0,0,0,33,21,82,0,0,0,35,23,83,0,0,0,56,163,169,0,1,0,61,0,0,0,0,3,64,0,0,0,0,0,78,0,0,0,0,54,108,0,0,0,0,0,10,219,48,118
2602,0,0,33,22,75,0,0,0,33,22,75,0,0,0,33,21,74,0,0,0,47,104,164,0,6,0,59,0,27,0,0,9,0,0,0,0,0,0,71,0,48,0,0,28,0,0,0,0,0,0,9,182,45,67
2603,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,119
2604,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,108
2605,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,170
2606,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,10
2607,0,0,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,198
2608,0,0,43,25,75,0,0,0,42,25,75,0,0,0,45,26,75,0,0,0,58,116,138,0,5,0,60,0,0,32,0,11,0,0,0,0,0,0,69,0,0,53,0,29,0,0,0,0,0,0,9,16,49,158
2609,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,48
2610,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,149
2611,25,100,43,133,106,0,2,0,45,136,107,0,2,0,41,130,105,0,2,0,92,145,115,0,3,0,44,40,0,0,0,8,64,0,0,0,0,0,82,99,0,0,0,116,85,0,0,0,0,0,6,143,54,33
2612,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,93
2613,0,0,43,25,75,0,0,0,45,25,75,0,0,0,42,25,74,0,0,0,89,78,75,0,3,0,0,0,50,0,71,0,0,0,0,0,0,0,0,0,106,0,95,0,0,0,0,0,0,0,11,14,42,126
2614,0,0,45,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,49,47,83,0,7,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,44,0,0,0,71,0,0,0,0,0,10,21,38,80
2615,0,0,45,25,75,0,0,0,47,25,75,0,0,0,44,25,75,0,0,0,45,47,75,0,7,0,0,0,40,0,0,0,0,0,0,61,0,0,0,0,40,0,0,0,0,0,0,61,0,0,9,21,50,124
2616,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,132
2617,0,0,46,25,75,0,0,0,46,25,75,0,0,0,46,25,75,0,0,0,93,84,105,0,3,0,62,0,36,0,0,0,0,0,0,0,0,0,94,0,111,0,0,0,0,0,0,0,0,0,9,14,50,63
2618,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,78
2619,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,16
2620,0,0,33,22,75,0,0,0,33,22,75,0,0,0,35,22,75,0,0,0,91,90,153,0,3,0,66,0,23,0,0,1,0,0,0,0,0,0,116,0,107,0,0,81,0,0,0,0,0,0,11,154,48,146
2621,0,0,43,25,75,0,0,0,45,25,75,0,0,0,42,25,75,0,0,0,98,78,105,0,3,0,0,0,50,0,68,0,0,0,0,0,0,0,0,0,117,0,102,0,0,0,0,0,0,0,10,9,50,169
2622,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,74,0,0,0,48,123,148,0,3,0,57,0,22,0,53,0,0,0,0,0,0,0,70,0,40,0,80,0,0,0,0,0,0,0,9,71,45,80
2623,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,14
2624,0,0,40,1,75,10,15,30,41,1,75,10,15,30,38,1,74,10,15,30,65,34,75,0,3,0,48,0,0,0,0,0,0,47,0,0,0,0,70,0,0,0,0,0,0,72,0,0,0,0,8,19,39,90
2625,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,122
2626,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,2
2627,0,0,43,25,75,0,0,0,42,25,75,0,0,0,45,26,76,0,0,0,43,26,75,0,7,0,0,0,49,0,65,0,0,0,0,0,0,0,0,0,49,0,65,0,0,0,0,0,0,0,9,21,33,187
2628,0,0,43,25,82,0,0,0,44,25,82,0,0,0,42,25,82,0,0,0,71,73,152,0,6,0,60,0,21,0,0,1,63,0,0,0,0,0,79,0,65,0,0,36,102,0,0,0,0,0,10,9,49,66
2629,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,152
2630,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,175
2631,0,0,57,25,75,0,0,0,56,24,74,0,0,0,59,26,75,0,0,0,142,95,138,0,0,0,0,49,0,0,0,0,0,79,0,0,0,0,0,150,0,0,0,0,0,141,0,0,0,0,16,11,45,111
2632,0,0,42,25,75,0,0,0,42,25,75,0,0,0,42,25,75,0,0,0,85,163,158,0,3,0,54,28,0,0,0,0,0,51,0,0,0,0,92,84,0,0,0,0,0,92,0,0,0,0,9,24,41,105
2633,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,18
2634,0,0,9,1,75,10,15,30,9,1,76,10,15,30,9,1,74,10,15,30,25,1,75,0,7,0,18,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,34,0,0,0,0,0,0,3,14,33,43
2635,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,53
2636,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,170
2637,0,0,41,25,75,0,0,0,43,26,75,0,0,0,40,24,74,0,0,0,41,40,75,0,7,0,56,0,21,0,0,4,0,0,0,53,0,0,56,0,21,0,0,4,0,0,0,53,0,0,9,1,50,89
2638,0,0,69,50,77,0,0,0,70,51,77,0,0,0,67,49,76,0,0,0,125,99,122,0,5,0,78,62,37,0,0,39,0,56,0,0,0,0,123,129,73,0,0,111,0,74,0,0,0,0,9,1,42,43
2639,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,65
2640,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,144
2641,0,0,35,25,83,0,0,0,35,25,83,0,0,0,35,25,83,0,0,0,51,90,179,0,9,0,61,0,0,0,0,3,64,0,0,0,0,0,73,0,0,0,0,28,108,0,0,0,0,0,10,1,56,138
2642,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,66
2643,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,36
2644,0,0,6,2,67,10,15,30,6,2,67,10,15,30,6,2,67,10,15,30,6,5,70,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,47,0
2645,0,0,36,25,83,0,0,0,36,25,83,0,0,0,36,25,82,0,0,0,65,65,138,0,3,0,55,0,22,0,0,3,61,0,0,0,0,0,68,0,62,0,0,35,96,0,0,0,0,0,9,19,46,44
2646,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,108
2647,0,0,43,25,82,0,0,0,44,26,82,0,0,0,42,24,82,0,0,0,43,74,137,0,0,0,60,0,21,0,0,1,63,0,0,0,0,0,60,0,21,0,0,1,85,0,0,0,0,0,10,1,57,101
2648,0,0,42,25,75,0,0,0,44,26,75,0,0,0,41,24,74,0,0,0,82,121,162,0,0,0,59,0,27,0,0,9,0,0,0,0,0,0,91,0,81,0,0,60,0,0,0,0,0,0,9,1,47,47
2649,0,0,33,22,75,0,0,0,34,22,76,0,0,0,32,21,75,0,0,0,80,130,133,0,3,0,61,0,27,0,0,15,0,0,0,0,0,0,99,0,76,0,0,95,0,0,0,0,0,0,9,182,48,99
2650,0,0,42,25,75,0,0,0,42,26,75,0,0,0,42,24,74,0,0,0,58,87,90,0,3,0,54,28,0,0,0,1,0,51,0,0,0,0,65,58,0,0,0,28,0,69,0,0,0,0,9,24,42,133
2651,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,170
2652,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,57
2653,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,15
2654,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,46
2655,0,0,36,25,82,0,0,0,36,26,83,0,0,0,36,24,82,0,0,0,49,95,175,0,5,0,58,0,0,0,0,9,62,0,0,0,0,0,68,0,0,0,0,29,104,0,0,0,0,0,9,23,52,76
2656,0,0,24,1,75,10,15,30,24,1,75,10,15,30,24,1,75,10,15,30,49,40,90,0,19,0,30,16,0,0,0,0,0,0,0,0,0,0,49,53,0,0,0,0,0,0,0,0,0,0,5,24,44,7
2657,0,0,42,25,75,0,0,0,42,25,75,0,0,0,42,25,75,0,0,0,72,51,105,0,0,0,54,28,0,0,0,1,0,51,0,0,0,0,72,75,0,0,0,44,0,80,0,0,0,0,9,10,50,143
2658,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,161
2659,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,183
2660,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,130
2661,0,0,46,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,46,40,103,0,14,0,0,0,38,0,0,0,70,0,0,0,0,0,0,0,38,0,0,0,72,0,0,0,0,0,10,16,51,67
2662,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,52
2663,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,127
2664,0,0,46,25,75,0,0,0,47,26,75,0,0,0,44,24,74,0,0,0,82,100,95,0,6,0,66,0,34,0,0,0,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,10,15,47,50
2665,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,136
2666,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,197
2667,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,111
2668,0,0,54,25,83,0,0,0,54,25,83,0,0,0,56,26,83,0,0,0,133,58,165,0,7,0,78,0,27,0,0,1,73,0,0,0,0,0,128,0,144,0,0,96,134,0,0,0,0,0,13,1,53,106
2669,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,158
2670,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,30
2671,0,0,39,25,82,0,0,0,39,25,83,0,0,0,39,25,82,0,0,0,52,108,137,0,3,0,54,0,19,0,0,0,60,0,0,0,0,0,66,0,38,0,0,0,88,0,0,0,0,0,9,24,45,172
2672,0,0,43,25,75,0,0,0,45,26,75,0,0,0,42,24,74,0,0,0,75,130,160,0,3,0,63,0,25,0,0,4,0,0,0,0,0,0,88,0,69,0,0,46,0,0,0,0,0,0,10,1,42,43
2673,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,137
2674,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,63
2675,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,34
2676,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,68
